Date,Total_Vol,Department Stores_Vol,Supermarkets & Hypermarkets_Vol,Mini-Marts & Convenience Stores_Vol,Food & Alcohol_Vol,Motor Vehicles_Vol,Petrol Service Stations_Vol,"Cosmetics, Toiletries & Medical Goods_Vol",Wearing Apparel & Footwear_Vol,Furniture & Household Equipment_Vol,Recreational Goods_Vol,Watches & Jewellery_Vol,Computer & Telecommunications Equipment_Vol,Optical Goods & Books_Vol,Others_Vol,Total (Excluding Motor Vehicles)_Vol,Total YoY % Change_Vol,Total_Price,Department Stores_Price,Supermarkets & Hypermarkets_Price,Mini-Marts & Convenience Stores_Price,Food & Alcohol_Price,Motor Vehicles_Price,Petrol Service Stations_Price,"Cosmetics, Toiletries & Medical Goods_Price",Wearing Apparel & Footwear_Price,Furniture & Household Equipment_Price,Recreational Goods_Price,Watches & Jewellery_Price,Computer & Telecommunications Equipment_Price,Optical Goods & Books_Price,Others_Price,Total (Excluding Motor Vehicles)_Price,Total YoY % Change_Price,Retail Trade_Online_%,Supermarkets & Hypermarkets_Online_%,Computer & Telecommunications Equipment_Online_%,Furniture & Household Equipment_Online_%,Retail Trade (Excluding Motor Vehicles)_Online_%,Inflation Deflator_%,Supermarkets & Hypermarkets_Online_Vol,Supermarkets & Hypermarkets_Online_Price,Computer & Telecommunications Equipment_Online_Vol,Computer & Telecommunications Equipment_Online_Price,Furniture & Household Equipment_Online_Vol,Furniture & Household Equipment_Online_Price,Computer & Telecommunications Equipment_Deflator,Supermarkets & Hypermarkets_Deflator,Furniture & Household Equipment_Deflator,Department Stores_Deflator,Mini-Marts & Convenience Stores_Deflator,Food & Alcohol_Deflator,Motor Vehicles_Deflator,Petrol Service Stations_Deflator,"Cosmetics, Toiletries & Medical Goods_Deflator",Wearing Apparel & Footwear_Deflator,Recreational Goods_Deflator,Watches & Jewellery_Deflator,Optical Goods & Books_Deflator,Others_Deflator
2012-06-01,95.612,102.795,90.575,110.309,118.509,61.899,124.274,81.657,108.669,109.693,113.407,93.967,142.581,113.716,91.115,103.545,-0.0365928884335176,95.92,102.543,84.574,103.103,106.561,63.838,116.003,82.382,108.882,111.948,114.089,102.774,143.374,109.868,90.458,101.589,-0.8261044882597934,0.0,0.0,0.0,0.0,0.0,0.3221352968246771,0.0,0.0,0.0,0.0,0.0,0.0,0.5561750864421011,-6.625448523323218,2.055737376131561,-0.24514811031663974,-6.532558540100997,-10.081934705381023,3.1325223347711706,-6.655454881954393,0.8878601956966437,0.1960080611766113,0.6013738129039714,9.37243926059148,-3.3838685848956995,-0.7210667837348361
2012-07-01,95.39,100.973,91.845,109.515,119.7,61.319,124.272,79.885,111.305,108.566,108.847,93.077,136.892,110.965,92.054,103.229,-3.5548905020929,96.112,101.11,85.902,102.529,108.015,65.481,113.353,80.557,109.256,111.185,109.577,102.493,139.341,108.441,92.406,101.131,-2.434270632423119,0.0,0.0,0.0,0.0,0.0,0.7568927560540839,0.0,0.0,0.0,0.0,0.0,0.0,1.7890015486661026,-6.47068430507921,2.412357459978254,0.1356798352034616,-6.37903483541068,-9.761904761904761,6.787455764118766,-8.786371829535222,0.8412092382800163,-1.840887651048928,0.6706661644326539,10.11635527573944,-2.274591087279776,0.3823842527212351
2012-08-01,95.566,103.154,92.186,108.472,119.331,64.821,121.25,79.597,109.521,110.38,111.656,93.798,130.379,108.658,93.784,103.41,2.5342259988841764,97.131,103.34,86.49,101.792,108.043,68.497,116.37,80.716,109.92,112.057,112.573,100.631,132.651,105.789,93.693,101.191,3.450809981787395,0.0,0.0,0.0,0.0,0.0,1.6376117029068826,0.0,0.0,0.0,0.0,0.0,0.0,1.7426119236993776,-6.178812401015355,1.5192969740895235,0.1803129301820583,-6.158271258942394,-9.459402837485642,5.671001681553811,-4.024742268041237,1.4058318780858503,0.3643136932643065,0.8212724797592497,7.2848035139341905,-2.640394632700771,-0.09703147658449707
2012-09-01,93.723,103.419,92.245,109.533,119.747,60.562,124.01,80.36,108.166,111.088,110.863,91.321,139.432,112.631,92.263,103.174,3.3705758434711575,96.294,103.837,86.736,102.792,108.474,62.966,121.832,81.485,110.158,112.566,111.889,101.267,142.165,110.392,91.79,102.473,2.960705693664778,0.0,0.0,0.0,0.0,0.0,2.743190038731158,0.0,0.0,0.0,0.0,0.0,0.0,1.9600952435595786,-5.9721394113502075,1.3304767391617567,0.40418104990378456,-6.154309660102431,-9.414014547337302,3.9694858161883673,-1.756309975002024,1.3999502239920414,1.8416138158016349,0.9254665668437578,10.89125173837342,-1.9879074144773634,-0.5126648819136603
2012-10-01,95.369,107.989,92.872,108.568,119.589,61.72,122.477,80.595,107.873,111.699,108.427,91.843,139.774,110.651,88.155,104.251,-0.8329000727877789,96.709,108.12,87.287,102.183,108.45,64.66,120.009,81.99,109.194,113.568,109.455,102.098,138.741,107.733,88.11,102.294,-1.200400474030483,0.0,0.0,0.0,0.0,0.0,1.40506873302646,0.0,0.0,0.0,0.0,0.0,0.0,-0.7390501810064731,-6.013653200103364,1.673246850911836,0.12130865180712824,-5.881106771792788,-9.314401826254915,4.763447828904721,-2.0150722176408675,1.7308766052484659,1.224588173129515,0.9481033321958376,11.165793800289613,-2.6371203152253386,-0.05104645227156368
2012-11-01,95.751,103.624,93.074,110.484,123.262,60.519,121.459,82.262,109.142,110.465,108.455,93.814,134.831,109.423,90.271,103.693,0.3248079965633144,95.825,103.014,87.389,104.137,112.048,63.362,117.358,83.961,108.567,111.506,108.233,102.522,133.962,106.516,89.883,101.668,-1.5381928032716097,0.0,0.0,0.0,0.0,0.0,0.07728378815887726,0.0,0.0,0.0,0.0,0.0,0.0,-0.6445105354109915,-6.108043062509405,0.9423799393472931,-0.5886667181347893,-5.744723217841496,-9.09769434213301,4.697698243526838,-3.376448019496292,2.065352167464929,-0.5268365981931811,-0.20469319072425884,9.28219668706165,-2.656662676037025,-0.4298168847138073
2012-12-01,94.033,102.129,92.435,110.043,125.808,56.643,122.008,79.339,107.943,110.517,108.445,96.005,126.239,114.05,90.915,102.841,-2.10198642402033,94.76,103.109,87.23,103.795,114.657,60.239,119.487,81.341,108.003,111.964,108.533,104.952,126.139,109.877,90.344,101.593,-1.4682028033107253,0.0,0.0,0.0,0.0,0.0,0.773132836344681,0.0,0.0,0.0,0.0,0.0,0.0,-0.07921482267763125,-5.630983934656786,1.3093008315462784,0.9595707389673747,-5.677780503984808,-8.863506295307143,6.348533799410339,-2.0662579502983447,2.523349172538092,0.0555848920263502,0.08114712527087509,9.319306286130935,-3.6589215256466523,-0.6280591761535614
2013-01-01,93.174,105.553,91.666,109.861,125.221,62.443,122.621,79.252,108.231,105.774,102.876,88.583,119.507,109.716,88.658,101.418,-4.318179484283058,93.824,105.846,86.381,103.66,113.043,61.077,120.731,81.246,109.38,108.564,103.365,96.438,120.549,107.22,89.754,99.964,-1.0013400441053921,0.0,0.0,0.0,0.0,0.0,0.6976195075879543,0.0,0.0,0.0,0.0,0.0,0.0,0.8719154526513062,-5.765496476338006,2.6376992455612758,0.27758566786353356,-5.6444052029382625,-9.725205836081807,-2.187595086719085,-1.541334681661377,2.5160248321808965,1.0616182055048995,0.47532952292079766,8.867389905512347,-2.274964453680406,1.2362110582237351
2013-02-01,96.391,107.997,97.354,112.925,133.828,52.282,119.278,89.897,110.927,111.037,112.937,99.112,139.017,113.04,91.601,107.525,0.9773931991032825,96.379,108.714,92.573,106.65,123.492,54.388,122.415,91.464,112.801,114.165,113.16,105.641,139.921,111.062,92.54,106.329,-4.503388688518095,0.0,0.0,0.0,0.0,0.0,-0.012449295058669652,0.0,0.0,0.0,0.0,0.0,0.0,0.6502801815605253,-4.910943566776926,2.8170789916874606,0.6639073307591836,-5.556785477086557,-7.723346384911977,4.028155005546852,2.6299904424956777,1.7431059990878461,1.6893993346975833,0.19745521839609204,6.587496973121332,-1.7498230714791285,1.025097979279721
2013-03-01,92.792,105.905,94.028,111.479,123.752,49.458,121.435,80.863,107.508,108.78,112.611,99.967,122.112,117.739,97.508,104.354,-4.373634527391901,92.258,106.5,88.846,105.404,113.244,48.458,121.36,82.918,109.803,109.706,113.333,105.572,123.43,116.017,99.05,103.355,-6.627127907212116,0.0,0.0,0.0,0.0,0.0,-0.5754806448831862,0.0,0.0,0.0,0.0,0.0,0.0,1.0793370020964366,-5.5111243459395105,0.8512594226879999,0.5618242764741987,-5.449456848375034,-8.491175900187464,-2.021917586639166,-0.06176143615926888,2.541335344966189,2.134724857685022,0.6411451811989988,5.606850260586005,-1.4625570116953646,1.5814087049267789
2013-04-01,96.597,104.25,93.243,109.501,124.14,59.301,121.718,80.423,106.442,107.486,113.503,114.551,120.771,115.666,96.237,105.045,0.22931020170995353,96.132,104.118,87.953,103.661,113.674,61.172,119.554,82.147,106.92,108.797,113.407,115.751,122.108,113.219,95.653,103.037,-0.6418405630833068,0.0,0.0,0.0,0.0,0.0,-0.4813814093605262,0.0,0.0,0.0,0.0,0.0,0.0,1.1070538457079948,-5.673348133371936,1.2196937275552155,-0.1266187050359746,-5.333284627537649,-8.430803931045594,3.155090133387284,-1.7778800177459364,2.1436653693595265,0.4490708554893752,-0.08457926222215084,1.0475683320093188,-2.115574153165145,-0.6068352089113271
2013-05-01,97.645,106.495,93.958,110.23,123.283,65.435,121.409,80.353,105.841,100.596,112.122,109.154,145.7,115.151,93.711,105.564,2.538119040618314,98.203,106.677,89.124,104.436,113.446,67.282,116.85,81.958,106.936,102.609,111.319,109.188,143.713,112.823,94.269,103.167,2.415343060060282,0.0,0.0,0.0,0.0,0.0,0.571457831942257,0.0,0.0,0.0,0.0,0.0,0.0,-1.3637611530542215,-5.1448519551288925,2.001073601336034,0.17090004225550626,-5.256282318787986,-7.979202323110246,2.822648429739427,-3.75507581810246,1.997436312272094,1.034570724010564,-0.7161841565437643,0.03114865236271136,-2.021693254943513,0.5954477062457997
2013-06-01,94.282,106.296,96.288,112.136,125.657,45.803,124.101,86.214,109.671,105.878,117.295,108.795,134.784,115.85,95.609,106.351,-1.3910387817428704,92.828,106.184,91.439,106.722,115.735,46.848,121.417,88.25,110.419,107.673,116.044,107.775,133.664,113.519,95.565,104.825,-3.2235195996663912,0.0,0.0,0.0,0.0,0.0,-1.5421819647440604,0.0,0.0,0.0,0.0,0.0,0.0,-0.8309591642924996,-5.035933865071451,1.6953474753962139,-0.10536614736209593,-4.828065919954339,-7.896098108342553,2.281509944763438,-2.1627545305839546,2.3615654070104686,0.6820399193952831,-1.0665416258152538,-0.9375430856197409,-2.0120845921450026,-0.04602077210303923
2013-07-01,92.45,105.121,93.63,112.124,124.483,37.413,121.409,80.428,107.704,105.072,111.122,106.872,130.938,117.667,92.974,105.714,-3.0820840758989387,87.945,105.036,89.034,106.939,115.156,37.599,120.634,82.003,105.471,107.149,109.052,103.171,129.862,115.293,93.643,102.27,-8.497378058931249,0.0,0.0,0.0,0.0,0.0,-4.872904272579781,0.0,0.0,0.0,0.0,0.0,0.0,-0.8217629717881647,-4.9086831143864025,1.9767397594030678,-0.08085920035006966,-4.6243444757589796,-7.492589349549739,0.49715339587843577,-0.6383381792124165,1.9582732381757673,-2.0732749015821006,-1.8628174438904965,-3.4630211842203718,-2.017558023914945,0.7195560049045868
2013-08-01,92.589,106.935,95.206,109.355,122.944,41.229,121.577,80.053,111.421,106.9,124.891,105.673,124.057,114.251,91.801,105.422,-3.1151246259129906,89.434,107.335,90.575,104.231,113.922,40.416,121.465,81.669,111.733,109.225,121.566,103.264,124.373,111.73,91.932,103.052,-7.92434958972934,0.0,0.0,0.0,0.0,0.0,-3.407532212249842,0.0,0.0,0.0,0.0,0.0,0.0,0.254721619900522,-4.86418923177111,2.17492984097285,0.37405900780846935,-4.685656805815929,-7.338300364393547,-1.9719129738776209,-0.0921226876794079,2.018662636003654,0.2800190269338865,-2.662321544386703,-2.2796740889347356,-2.2065452381160755,0.14269997058855566
2013-09-01,92.38,104.002,94.837,108.279,122.811,49.626,121.865,83.194,108.828,107.553,113.393,104.969,118.221,117.898,93.519,103.793,-1.4329460217876067,90.721,103.735,90.312,103.192,114.06,46.286,122.526,84.826,108.971,108.969,112.309,101.862,118.887,115.774,92.874,102.228,-5.787484163083878,0.0,0.0,0.0,0.0,0.0,-1.7958432561160365,0.0,0.0,0.0,0.0,0.0,0.0,0.5633516887862511,-4.771344517435184,1.3165602075255967,-0.2567258321955257,-4.698048559739199,-7.125583213230091,-6.730342965381042,0.5424034792598453,1.9616799288410203,0.13140000735105684,-0.9559672995687607,-2.959921500633522,-1.8015572783253275,-0.6896994193693384
2013-10-01,90.345,105.638,95.386,107.016,121.474,40.465,121.641,81.013,107.185,104.41,110.364,103.643,112.794,115.663,91.327,103.801,-5.267959190093219,87.49,105.314,91.068,102.233,113.034,39.206,121.298,82.961,107.351,106.319,109.148,98.661,114.569,113.532,91.417,100.956,-9.532721876971129,0.0,0.0,0.0,0.0,0.0,-3.1601084730754403,0.0,0.0,0.0,0.0,0.0,0.0,1.5736652658829398,-4.526869771245257,1.8283689301791028,-0.3067078134762258,-4.469425132690441,-6.947988870046262,-3.11133077968615,-0.2819772938400744,2.4045523557947313,0.15487241684937203,-1.1018085607625738,-4.806885173142417,-1.842421517685,0.09854697953508573
2013-11-01,91.225,103.277,95.402,107.97,122.313,38.553,122.079,83.281,106.712,104.845,109.649,104.786,115.21,118.879,88.024,103.492,-4.726843583879026,87.323,104.148,91.343,103.299,114.071,37.193,123.299,84.972,108.542,106.938,109.926,99.069,117.466,117.147,88.502,101.608,-8.87242368901645,0.0,0.0,0.0,0.0,0.0,-4.277336256508635,0.0,0.0,0.0,0.0,0.0,0.0,1.9581633538755305,-4.254627785581011,1.9962802231866084,0.8433629946648313,-4.326201722700739,-6.738449715075257,-3.527611340232928,0.9993528780543937,2.0304751383869,1.7148961691281217,0.2526242829391956,-5.45588151088886,-1.4569436149361903,0.5430337180768907
2013-12-01,93.199,108.5,95.133,110.366,121.975,41.822,122.733,84.245,108.777,105.771,107.9,105.464,116.976,115.647,92.182,104.654,-0.8869226760818028,89.291,109.379,91.264,105.571,114.351,40.952,124.852,86.169,109.133,107.485,108.369,99.179,119.604,112.038,91.997,102.624,-5.771422541156612,0.0,0.0,0.0,0.0,0.0,-4.193178038390977,0.0,0.0,0.0,0.0,0.0,0.0,2.2466146901928497,-4.066937865935061,1.6204819846649787,0.8101382488479247,-4.344635123135754,-6.250461160073783,-2.0802448472096113,1.7265120220315566,2.283815063208494,0.3272750673396052,0.43466172381834145,-5.959379503906548,-3.1207035201950895,-0.20068993946757985
2014-01-01,92.384,103.679,94.73,105.147,135.429,46.632,122.718,84.599,100.322,104.229,113.943,107.863,120.865,114.076,88.042,104.28,-0.8478760169145949,91.118,104.15,91.295,100.98,125.917,46.702,124.825,86.07,102.021,106.037,115.054,102.858,121.601,112.404,89.035,101.89,-2.8841234652114633,0.0,0.0,0.0,0.0,0.0,-1.3703671631451364,0.0,0.0,0.0,0.0,0.0,0.0,0.6089438629876431,-3.626095217987968,1.7346419902330545,0.45428678903154385,-3.963023196096893,-7.023606465380383,0.15011151140846835,1.7169445395133653,1.7387912386671145,1.6935467793704362,0.9750489279727548,-4.640145369589199,-1.4656895403064585,1.1278707889416317
2014-02-01,93.353,108.138,92.916,100.322,122.821,48.316,121.078,86.267,108.417,101.014,106.037,116.784,117.388,115.524,89.751,104.137,-3.1517465323526173,91.869,107.41,89.044,96.076,115.309,48.795,122.483,88.443,107.017,103.108,106.292,110.891,119.752,113.285,90.095,102.316,-4.67944261716765,0.0,0.0,0.0,0.0,0.0,-1.5896650348676489,0.0,0.0,0.0,0.0,0.0,0.0,2.013834463488595,-4.16720478711955,2.072979982972667,-0.6732138563687262,-4.232371762923393,-6.116217910617894,0.9913900157297872,1.1604089925502548,2.5224013817566338,-1.2913104033500322,0.2404820958721965,-5.046067954514322,-1.9381254111699775,0.3832826375193443
2014-03-01,93.137,105.557,95.949,110.774,123.284,47.651,122.9,87.851,109.519,100.883,107.502,104.885,120.844,111.667,84.963,103.105,0.37179929304249626,91.668,105.044,92.479,107.272,116.892,47.437,124.808,89.706,109.654,102.577,107.997,101.656,121.712,109.755,85.516,102.394,-0.6395109367209217,0.0,0.0,0.0,0.0,0.0,-1.5772464219375726,0.0,0.0,0.0,0.0,0.0,0.0,0.7182814206746047,-3.6165046014028257,1.6791729032641811,-0.4859933495646951,-3.1613916623034255,-5.184776613348053,-0.44909865480263766,1.5524816924328722,2.1115297492344975,0.12326628256282834,0.4604565496455937,-3.078609906087615,-1.712233694824794,0.650871555853727
2014-04-01,90.891,104.196,95.276,108.481,124.139,45.584,121.22,85.001,105.909,104.119,101.636,103.278,121.076,115.026,85.761,103.51,-5.907015745830602,90.661,104.406,92.384,105.528,118.329,45.032,125.844,87.318,106.601,105.496,101.943,98.136,122.712,112.93,85.039,101.726,-5.691133025423378,0.0,0.0,0.0,0.0,0.0,-0.25305035702105627,0.0,0.0,0.0,0.0,0.0,0.0,1.3512174171594893,-3.035391914018215,1.3225251875258026,0.20154324542209778,-2.72213567352807,-4.680237475732851,-1.2109512109512277,3.8145520541164712,2.725850284114295,0.6533911187906583,0.30205832579006664,-4.978795096729227,-1.822196720741387,-0.8418745117244386
2014-05-01,92.282,104.008,95.386,106.992,124.393,48.889,120.863,80.736,105.693,99.706,113.466,103.349,122.365,121.646,84.328,102.576,-5.49234471811153,91.096,103.905,92.606,104.595,118.89,48.61,125.549,82.72,105.505,102.094,113.511,99.037,123.821,119.569,83.892,101.399,-7.237049784629801,0.0,0.0,0.0,0.0,0.0,-1.2851910448408055,0.0,0.0,0.0,0.0,0.0,0.0,1.1898827279042345,-2.9144738221541955,2.3950414217800198,-0.09903084378124483,-2.2403544190219837,-4.423882372802323,-0.5706805211806443,3.877117066430591,2.457391993658331,-0.17787365293823187,0.03965945745862953,-4.172270655739285,-1.707413314042383,-0.5170287449008715
2014-06-01,91.598,104.199,95.99,107.168,120.918,47.503,121.81,90.126,106.161,104.049,100.059,102.182,118.543,117.452,87.757,102.844,-2.8467788124986737,91.528,103.992,93.199,104.618,115.814,47.181,125.406,92.04,105.983,106.226,101.422,98.474,120.575,115.425,87.369,102.282,-1.4004395225578503,0.0,0.0,0.0,0.0,0.0,-0.07642088255200852,0.0,0.0,0.0,0.0,0.0,0.0,1.7141459217330457,-2.907594541098024,2.0922834433776405,-0.19865833645236197,-2.379441624365497,-4.2210423592848105,-0.6778519251415704,2.9521385764715635,2.123693495772594,-0.16766985992973105,1.3621963041805296,-3.6288191658021995,-1.7258113952933973,-0.44212997253780806
2014-07-01,92.838,104.978,98.235,105.675,119.711,52.537,120.362,82.542,102.367,104.614,99.809,95.174,112.374,114.339,87.295,102.388,0.41968631692805847,90.489,104.689,95.424,103.67,114.894,52.194,123.24,84.425,98.34,106.218,100.048,92.744,111.461,111.817,86.818,99.776,2.892717039058512,0.0,0.0,0.0,0.0,0.0,-2.530213921023705,0.0,0.0,0.0,0.0,0.0,0.0,-0.8124655169345241,-2.8615055733699712,1.5332555872062947,-0.2752957762578889,-1.8973267092500579,-4.023857456708235,-0.6528732131640513,2.391120120968404,2.281262872234735,-3.9338849433899648,0.23945736356441039,-2.553218315926631,-2.205721582312248,-0.5464230482845611
2014-08-01,93.098,101.004,94.518,108.6,121.893,53.256,123.654,85.468,104.218,96.733,105.135,107.105,120.818,120.074,90.216,102.966,0.5497413299635934,92.158,101.541,92.202,106.382,117.41,53.266,124.979,87.899,104.4,99.691,104.848,101.369,120.777,117.384,89.983,101.59,3.0458214996533783,0.0,0.0,0.0,0.0,0.0,-1.009688715117396,0.0,0.0,0.0,0.0,0.0,0.0,-0.033935340760482546,-2.4503269218561607,3.0579016468009756,0.5316621123915732,-2.042357274401463,-3.677815789257799,0.018777226979116435,1.0715383246801657,2.8443394018814017,0.17463394039418656,-0.27298235601845855,-5.3554922739367905,-2.2402851574862104,-0.258269043185233
2014-09-01,94.3,104.746,96.418,107.458,113.856,55.715,122.847,88.129,108.418,100.293,101.699,110.836,120.365,115.18,87.441,104.208,2.078371941978796,92.753,103.597,93.776,105.732,109.749,55.283,122.575,90.197,106.578,102.717,102.366,102.564,120.016,112.853,85.175,101.84,2.2398342169949625,0.0,0.0,0.0,0.0,0.0,-1.6405090137857847,0.0,0.0,0.0,0.0,0.0,0.0,-0.2899513978315893,-2.740152253728567,2.4169184290030232,-1.0969392625971408,-1.6062089374453303,-3.607188026981445,-0.7753746746836598,-0.22141362833442146,2.346560156134747,-1.697135162057961,0.6558569897442412,-7.463279078999607,-2.0203160270880427,-2.5914616712983674
2014-10-01,95.987,105.692,97.182,108.149,121.16,54.425,119.313,83.666,105.54,102.683,108.57,110.421,144.023,115.967,91.674,106.774,6.244949914217712,94.363,104.759,94.949,106.629,117.102,54.486,116.758,86.226,104.284,104.775,108.409,104.769,145.549,114.415,90.75,104.034,7.855754943422122,0.0,0.0,0.0,0.0,0.0,-1.6918957775532095,0.0,0.0,0.0,0.0,0.0,0.0,1.0595529880644161,-2.297750612253302,2.03733821567349,-0.8827536615827025,-1.4054683815846625,-3.3492901947837495,0.11208084519982453,-2.1414263324197713,3.0597853369349615,-1.190070115595987,-0.14829142488715918,-5.118591572255282,-1.3383117611044493,-1.0079193664506936
2014-11-01,94.658,105.092,97.62,108.191,120.456,54.027,121.988,83.713,105.538,99.578,104.411,112.037,120.53,111.047,94.373,104.326,3.763222800767352,93.014,103.832,95.418,106.651,116.897,54.435,117.156,85.727,104.011,101.776,104.012,104.256,122.416,110.658,93.34,102.37,6.5171833308521165,0.0,0.0,0.0,0.0,0.0,-1.7367787191785222,0.0,0.0,0.0,0.0,0.0,0.0,1.5647556624906578,-2.255685310387212,2.207314868746102,-1.1989494918737909,-1.4234086014548453,-2.9546058311748613,0.7551779665722735,-3.9610453487228248,2.4058389975272876,-1.4468722166423476,-0.3821436438689374,-6.945027089265155,-0.3503021243257298,-1.0945927330910377
2014-12-01,95.473,105.282,97.686,105.123,118.105,58.914,118.42,86.763,105.007,100.129,99.682,103.083,144.826,108.279,90.147,104.589,2.439940342707536,93.347,104.368,95.497,103.665,114.551,57.913,106.716,88.904,103.26,102.705,98.151,99.6,147.783,105.605,87.889,101.94,4.54245108689566,0.0,0.0,0.0,0.0,0.0,-2.226807579106138,0.0,0.0,0.0,0.0,0.0,0.0,2.041760457376429,-2.2408533464365443,2.5726812411988487,-0.8681446021162276,-1.3869467195570917,-3.0091867406121686,-1.6990868044946983,-9.88346563080561,2.467641736684989,-1.66369861056882,-1.5358841114744948,-3.3788306510287858,-2.4695462647420063,-2.504797719280738
2015-01-01,97.594,104.678,99.374,106.769,126.098,62.602,114.192,82.97,107.352,101.217,97.803,113.293,134.41,109.04,94.531,104.211,5.639504676134388,94.841,103.496,96.734,105.334,120.299,61.14,95.171,84.705,105.264,104.279,97.551,111.584,136.732,107.596,93.4,103.013,4.085910577492924,0.0,0.0,0.0,0.0,0.0,-2.8208701354591526,0.0,0.0,0.0,0.0,0.0,0.0,1.7275500334796634,-2.656630506973656,3.0251835166029473,-1.1291770954737435,-1.3440230778596796,-4.598804104743925,-2.335388645730163,-16.657033767689498,2.091117271302889,-1.9450033534540667,-0.25766080795067703,-1.5084780171767065,-1.3242846661775554,-1.1964329161862297
2015-02-01,97.137,111.932,98.653,96.611,119.986,64.464,107.432,84.39,105.529,102.887,99.562,108.028,125.748,112.451,98.237,104.108,4.053431598341795,94.705,111.622,96.717,95.153,116.918,62.279,92.969,86.151,104.847,108.346,99.75,103.766,125.87,110.966,98.675,102.569,3.0870043213706566,0.0,0.0,0.0,0.0,0.0,-2.5036803689634235,0.0,0.0,0.0,0.0,0.0,0.0,0.09701943569679905,-1.9624339857885809,5.3058209491966934,-0.2769538648465186,-1.5091449213857633,-2.556964979247578,-3.3894887068751434,-13.462469282895228,2.086740135087095,-0.6462678505434583,0.1888270625338917,-3.9452734476246865,-1.3205751838578528,0.4458605209849642
2015-03-01,95.539,106.482,98.124,104.458,119.583,67.299,103.443,85.316,103.023,99.411,98.635,108.426,119.16,111.826,93.748,103.831,2.5789965319905184,93.916,105.327,95.879,102.773,115.809,66.382,99.016,87.024,101.595,101.024,99.583,102.362,119.63,109.447,93.806,100.593,2.4523279661386566,0.0,0.0,0.0,0.0,0.0,-1.6987826960717656,0.0,0.0,0.0,0.0,0.0,0.0,0.3944276602886765,-2.2879214055684494,1.6225568599048446,-1.0846903702034116,-1.6130885140439255,-3.155966985273828,-1.3625759669534498,-4.2796515955647045,2.0019691499835846,-1.3860982499053542,0.9611192781467048,-5.59275450537694,-2.1274122297140097,0.061867986517039064
2015-04-01,96.896,107.732,98.358,102.29,115.222,72.05,101.07,88.543,103.92,100.338,96.727,105.549,127.522,111.826,98.002,103.072,6.60681475613647,95.239,106.255,96.027,100.833,111.359,70.281,98.602,90.064,101.614,102.742,97.257,100.191,127.682,109.795,96.561,101.292,5.049580304651391,0.0,0.0,0.0,0.0,0.0,-1.7100809114927285,0.0,0.0,0.0,0.0,0.0,0.0,0.1254685466037131,-2.3699139876776742,2.3959018517411224,-1.3709946905283488,-1.424381659986318,-3.352658346496329,-2.455239417071464,-2.441871969921827,1.7178094259286292,-2.2190146266358735,0.5479338757534036,-5.07631526589546,-1.8162144760610177,-1.4703781555478357
2015-05-01,97.833,106.426,98.829,106.942,115.523,72.07,104.536,89.029,104.767,98.339,99.45,104.684,118.468,112.419,98.939,103.126,6.015257580026434,95.879,105.673,96.494,105.494,111.561,71.181,105.94,91.218,104.192,100.338,100.499,99.693,118.792,110.536,98.644,101.869,5.250504961798552,0.0,0.0,0.0,0.0,0.0,-1.9972810810258257,0.0,0.0,0.0,0.0,0.0,0.0,0.2734915757841794,-2.3626668285624652,2.03276421358769,-0.7075338733016356,-1.354004974659151,-3.429620075655926,-1.2335229637852052,1.3430779827045214,2.458749396264137,-0.5488369429305084,1.0548014077425671,-4.767681785182076,-1.6749837660893552,-0.29816351489300175
2015-06-01,98.871,109.086,99.016,102.598,115.179,88.132,102.594,88.595,102.505,99.386,100.52,100.148,115.954,108.26,93.515,101.861,7.940129697154963,97.811,108.064,96.588,101.293,111.437,87.342,103.549,90.309,102.275,101.108,100.599,97.058,116.722,106.431,92.11,100.35,6.864566034437547,0.0,0.0,0.0,0.0,0.0,-1.0721040547784333,0.0,0.0,0.0,0.0,0.0,0.0,0.662331614260836,-2.4521289488567577,1.732638399774622,-0.9368754927305156,-1.2719546189984166,-3.2488561282872808,-0.8963826986792656,0.9308536561592362,1.9346464247417927,-0.2243792985707871,0.0785913251094339,-3.08543355833365,-1.689451320894153,-1.5024327647970903
2015-07-01,98.247,107.813,98.577,102.477,115.25,74.061,103.175,90.72,99.736,99.425,103.11,108.926,117.043,109.458,92.762,102.676,5.826278032702126,95.204,107.435,96.117,101.065,111.396,73.677,102.372,92.165,96.422,100.121,103.903,103.518,117.767,107.64,92.254,100.424,5.210578081313733,0.0,0.0,0.0,0.0,0.0,-3.097295591722904,0.0,0.0,0.0,0.0,0.0,0.0,0.6185760788769867,-2.495511123284333,0.7000251445813399,-0.35060706964836763,-1.3778701562301876,-3.34403470715835,-0.5184915137521728,-0.7782893142718628,1.5928130511464023,-3.3227721183925585,0.769081563378915,-4.964838514220659,-1.66091103436935,-0.54763804143938
